name,brand,vintage,varietal_label,wine_type,appellation,designation,rating,review,reviewer,retail,state,slug,pub_date_web,alcohol,country
Buttonwood Farm 2019 Carbonique Cabernet Franc (Los Olivos District),Buttonwood Farm,2019,Cabernet Franc,Red,Los Olivos District,Carbonique,91,"Light in the glass, this carbonic style of Cab Franc pops with strawberry, white pepper, damp earth and dank herbs on the nose. The palate is deeply herbal and intriguing, offering both fresh and dried pops of marjoram, thyme and even cannabis, all playing against a strawberry and red-plum backdrop.",M.K.,30,California,buttonwood-farm-2019-carbonique-cabernet-franc-los-olivos-district,2020-11-01,0.1250,USA
Bryn Mawr Vineyards 2019 Tinto Joven Tempranillo (Eola-Amity Hills),Bryn Mawr Vineyards,2019,Tempranillo,Red,Eola-Amity Hills,Tinto Joven,90,"This young red, done in a Beaujolais Nouveau style, is principally Tempranillo, with 9% Tinta Cao. Scents of freshly baked bread rise from the glass, followed by fresh and lightly fruity flavors of tangy cranberries. This lovely wine is a perfect fit for a Thanksgiving feast, or anytime a light and lively red wine is wanted.",P.G.,18,Oregon,bryn-mawr-vineyards-2019-tinto-joven-tempranillo-eola-amity-hills,2020-10-01,0.1120,USA
Böen 2019 Pinot Noir (Santa Barbara County-Sonoma County-Monterey County),Böen,2019,Pinot Noir,Red,Santa Barbara County-Sonoma County-Monterey County,,88,"This bold and full-bodied wine offers an unusually deep, dark color, plenty of superripe cherry and berry flavors and lavish baking-spice accents. It's concentrated and mouthfilling.",J.G.,25,California,boen-2019-pinot-noir-santa-barbara-county-sonoma-county-monterey-county,2020-12-31,0.1480,USA
Block Nine 2019 Caiden's Vineyard Pinot Noir (California),Block Nine,2019,Pinot Noir,Red,California,Caiden's Vineyard,87,"Generous oak spices of cinnamon and clove accent moderate fruit flavors in this medium-bodied, smooth, soft and easy-drinking wine.",J.G.,14,California,block-nine-2019-caidens-vineyard-pinot-noir-california,2020-12-01,0.1350,USA
Birichino 2019 Mr. Natural No. 3 Enz Vineyard Old Vine Mourvèdre (Lime Kiln Valley),Birichino,2019,Mourvèdre,Red,Lime Kiln Valley,Mr. Natural No. 3 Enz Vineyard Old Vine,93,"Featuring a label collaboration with illustrations by cartoonist Robert Crumb, this is a natural wine done well, starting with lively and peppery aromas of black raspberry, wet rocks and purple-flower blossoms. There's a brilliant sizzle of acidity on the palate, carrying crisp raspberry and pluot flavors as well as hints of white pepper and beef.",M.K.,40,California,birichino-2019-mr-natural-no-3-enz-vineyard-old-vine-mourvedre-lime-kiln-valley,2020-12-31,0.1250,USA
Birichino 2019 Enz Vineyard Old Vines Mourvèdre (Lime Kiln Valley),Birichino,2019,Mourvèdre,Red,Lime Kiln Valley,Enz Vineyard Old Vines,94,"This old-vine bottling packs freshness together with constant intrigue, calling for repeated tastes over the course of multiple days. It begins with aromas of freshly plucked plum, just-ripe cherries, light herbs, rose petals and a streak of stone. The palate follows suit with tense, grippy tannins, a fresh and light body and refreshing flavors of plum and crushed stone.",M.K.,40,California,birichino-2019-enz-vineyard-old-vines-mourvedre-lime-kiln-valley,2020-12-31,0.1250,USA
Belle Glos 2019 Balade Pinot Noir (Sta. Rita Hills),Belle Glos,2019,Pinot Noir,Red,Sta. Rita Hills,Balade,94,"A dark, purple-red color in the glass, this single-block study begins with spicy aromas of cola and root beer as well as intense but not overripe berry and cherry aspects, a touch of toasty oak and an earthy, tar-like scent. The palate is rich with baked boysenberry-pie flavors but also deep and complex with loamy soil and more cola spice. The structure is tightly woven. Drink now through 2034.",M.K.,55,California,belle-glos-2019-balade-pinot-noir-sta-rita-hills,2020-12-31,0.1470,USA
75 Wine Co. 2019 The Sum Red (California),75 Wine Co.,2019,Rhône-style Red Blend,Red,California,The Sum,86,"This full-bodied wine seems softened with a touch of sweetness, and offers lots of graphite, herb, olive and oak flavors for more of a savory expression than an outright fruity one.",J.G.,25,California,75-wine-co-2019-the-sum-red-california,2020-12-31,0.1450,USA
75 Wine Co. 2019 Feliz Creek Vineyard Cabernet Sauvignon (Mendocino County),75 Wine Co.,2019,Cabernet Sauvignon,Red,Mendocino County,Feliz Creek Vineyard,86,"Bay-leaf, clove and juicy plum flavors give this smooth, medium-bodied wine a savory profile.",J.G.,20,California,75-wine-co-2019-feliz-creek-vineyard-cabernet-sauvignon-mendocino-county,2020-12-31,0.1480,USA
ZO Wines 2018 Syrah (Dry Creek Valley),ZO Wines,2018,Syrah,Red,Dry Creek Valley,,88,"Cherry vanilla and raspberry flavors brighten this light, crisp expression of subdued, nuanced red wine, simply constructed to showcase the fruit.",V.B.,44,California,zo-wines-2018-syrah-dry-creek-valley,2020-04-01,0.1310,USA
ZO Wines 2018 Oat Valley Carignane (Alexander Valley),ZO Wines,2018,Carignane,Red,Alexander Valley,Oat Valley,90,"Meaty in texture with a soft, approachable style of moderate ripeness and oak, this red is rich and bright, with lasting flavors of cherry, plum and black pepper. It shows off a rustic variety that's rare in the appellation but great for the table.",V.B.,40,California,zo-wines-2018-oat-valley-carignane-alexander-valley,2020-07-01,0.1360,USA
Zinfandelic 2018 Zinfandel (Lodi),Zinfandelic,2018,Zinfandel,Red,Lodi,,90,"This wine shows dark berry and bramble aromas, rich and complex fruit, black pepper and sage flavors and a smooth, lightly tannic texture. It offers wonderful aromas, nice concentration and a lingering finish.",J.G.,20,California,zinfandelic-2018-zinfandel-lodi,2020-03-01,0.1450,USA
Zaca Mesa 2018 Bien Nacido Vineyard Homage Collection Pinot Noir (Santa Maria Valley),Zaca Mesa,2018,Pinot Noir,Red,Santa Maria Valley,Bien Nacido Vineyard Homage Collection,94,"An elegant lavender aroma meets with raspberry, crushed rock and a hint of game on the nose of this bottling. The tannins are expertly taut, carrying more floral tones of lavender and rose alongside subdued plum, making for a delicate yet complex display.",M.K.,48,California,zaca-mesa-2018-bien-nacido-vineyard-homage-collection-pinot-noir-santa-maria-valley,2020-12-31,0.1390,USA
Z. Alexander Brown 2018 Proprietary Red (California),Z. Alexander Brown,2018,Red Blend,Red,California,Proprietary,88,"A smoky, beefy aroma and rich, ripe plum and dried herb flavors give this full-bodied wine a lot to like and a smooth texture wraps it all up.",J.G.,18,California,z-alexander-brown-2018-proprietary-red-california,2020-12-31,0.1450,USA
Z. Alexander Brown 2018 Uncaged Pinot Noir (Monterey County-Napa County-Sonoma County),Z. Alexander Brown,2018,Pinot Noir,Red,Monterey County-Napa County-Sonoma County,Uncaged,85,"Richly flavored with baking spices, this mouthfilling and full-bodied wine pours on the clove, cinnamon and ground ginger, heavily coating the modest fruit flavors.",J.G.,18,California,z-alexander-brown-2018-uncaged-pinot-noir-monterey-county-napa-county-sonoma-county,2020-09-01,0.1450,USA
Z. Alexander Brown 2018 Uncaged Cabernet Sauvignon (California),Z. Alexander Brown,2018,Cabernet Sauvignon,Red,California,Uncaged,90,"This is a serious, full-bodied wine from musician Zac Brown that will need some time to grow into its best self. Tight fruit and spice flavors are wrapped in firm tannins. While delicious now, it could wait until 2023 to be best enjoyed.",J.G.,18,California,z-alexander-brown-2018-uncaged-cabernet-sauvignon-california,2020-09-01,0.1450,USA
Wy'East Vineyards 2018 Blue Chip Pinot Noir (Columbia Gorge (OR)),Wy'East Vineyards,2018,Pinot Noir,Red,Columbia Gorge (OR),Blue Chip,87,"The light cherry fruit has a leathery character, both in the nose and also when tasted. The net effect is to attenuate the fruit flavors and turn the finish astringent and drying. The wine spent 10 months in 15% new oak, adding a dash of sweet spice. Only one bottle was submitted.",P.G.,26,Oregon,wyeast-vineyards-2018-blue-chip-pinot-noir-columbia-gorge-or,2020-10-01,0.1360,USA
Wrath 2018 Ex Pinot Noir (Monterey),Wrath,2018,Pinot Noir,Red,Monterey,Ex,89,"Dried cherry, shiitake, rusty earth and soy aromas show on the nose of this umami-rich bottling. There's a hint of oak on the sip, which is intriguing for a wine that did not see strong oak aging, but it works well with the dried cherry flavors.",M.K.,27,California,wrath-2018-ex-pinot-noir-monterey,2020-12-31,0.1410,USA
Wrath 2018 Swan/828 Pinot Noir (Monterey),Wrath,2018,Pinot Noir,Red,Monterey,Swan/828,92,"Quite dark in the glass, this clonal blend packs intense boysenberry, damson plum and dark-strawberry atoms, with vanilla pie crust, light violet and tea on the nose. It's lush and thick on the palate, with flavors of blackberry, nutmeg and French toast, proving ripe and hedonistic.",M.K.,35,California,wrath-2018-swan-828-pinot-noir-monterey,2020-12-31,0.1430,USA
Wrath 2018 Pommard 4/777 Pinot Noir (Monterey),Wrath,2018,Pinot Noir,Red,Monterey,Pommard 4/777,91,"Baked red cherry, mace and hints of French toast spice show on the nose of this clonal combination. Toasty oak spice leads the sip, where baked red-fruit, sagebrush and a touch of eucalyptus flavors show.",M.K.,35,California,wrath-2018-pommard-4-777-pinot-noir-monterey,2020-12-31,0.1450,USA
Wrath 2018 115/667 Pinot Noir (Monterey),Wrath,2018,Pinot Noir,Red,Monterey,115/667,93,"Pleasantly rustic in approach, this clonal combo showcase begins with earthy aromas of sagebrush, bloody rust, iodine and dried cherries on the nose. It lands on the palate with ample smoke as well as more blood and iodine, with mulberry at the core and a penetrating bay-leaf kick into the finish.",M.K.,35,California,wrath-2018-115-667-pinot-noir-monterey,2020-12-31,0.1450,USA
Wrath 2018 Ex Vite Pinot Noir (Monterey),Wrath,2018,Pinot Noir,Red,Monterey,Ex Vite,94,"Zesty aromas of thyme, tarragon, pine needle and peppercorn reveal the whole-cluster style of this bottling, which rests on a fresh black-raspberry frame. The palate is peppery and herbal as well, tossing wild sagebrush and marjoram in with toasted tomato and lightly dried cherry flavors.",M.K.,38,California,wrath-2018-ex-vite-pinot-noir-monterey,2020-12-31,0.1430,USA
Wolff 2018 Teroldego (Edna Valley),Wolff,2018,Teroldego,Red,Edna Valley,,93,"Lush and jammy while expertly ripe aromas of black cherry and boysenberry meet with vanilla and baking spice on the nose of this fresh and fun wine. The grape hails from the cooler spots of northeastern Italy, which fits the Edna Valley, producing a palate of smooth tannins, blackberry-pie flavors and spice accents of star anise and mace.",M.K.,34,California,wolff-2018-teroldego-edna-valley,2020-12-31,0.1360,USA
Wolff 2018 Syrah (Edna Valley),Wolff,2018,Syrah,Red,Edna Valley,,95,"Perfectly packaged aromas of roasted meats, dark berry fruits, purple flowers and ample baking spice satisfy all one needs in a Syrah. It's plush and generous on the palate, where hearty baked berry flavors are lifted by mace and star anise, cut by light sage and bay leaf and laid atop a soft yet penetrating texture.",M.K.,28,California,wolff-2018-syrah-edna-valley,2020-12-31,0.1480,USA
Wolff 2018 Petite Sirah (Edna Valley),Wolff,2018,Petite Sirah,Red,Edna Valley,,92,"Grown on a 125-acre vineyard that's just four miles from the coast, this may be the coolest spot for Petite Sirah on the planet. Aromas of baked boysenberry, lilacs and cola spice lead into a cherry-cola kick on the palate, with touches of pie crust and vanilla.",M.K.,35,California,wolff-2018-petite-sirah-edna-valley,2020-12-31,0.1420,USA
Wolff 2018 Cabernet Sauvignon (Paso Robles),Wolff,2018,Cabernet Sauvignon,Red,Paso Robles,,87,"Aromas of rust, sweet cherry, fennel and pencil shavings show on the nose of this bottling. There is a fruity quality to the sip, where hints of oak and dried herbs meet with tangy black-plum-skin flavors.",M.K.,30,California,wolff-2018-cabernet-sauvignon-paso-robles-cabernet-sauvignon,2020-12-01,0.1470,USA
Wise Villa 2018 Barbera (Alta Mesa),Wise Villa,2018,Barbera,Red,Alta Mesa,,87,Light herb and dusty earth aromas are backed by tangy red-fruit flavors and light tannins. This medium-bodied wine is lighter than many big reds.,J.G.,39,California,wise-villa-2018-barbera-alta-mesa,2020-12-01,0.1320,USA
Wise Villa 2018 Pinot Noir (Sierra Foothills),Wise Villa,2018,Pinot Noir,Red,Sierra Foothills,,87,"Aromas of sweet oak and flavors of ripe plums and cherries melt into a rather soft, broad texture in this technically light-bodied but rich-feeling wine.",J.G.,39,California,wise-villa-2018-pinot-noir-sierra-foothills,2020-07-01,0.1280,USA
Wise Villa 2018 Sangiovese (California),Wise Villa,2018,Sangiovese,Red,California,,88,"This earthy, savory, light-bodied wine has a rustic appeal, offering aromas of dried herbs, leather and sun-dried tomatoes followed by tangy, somewhat tannic flavors of cranberries and raspberries. It will be a great palate cleanser with rich food, especially Italian!",J.G.,39,California,wise-villa-2018-sangiovese-california,2020-07-01,0.1290,USA
Wise Villa 2018 Wisdom of Wise Red (California),Wise Villa,2018,Bordeaux-style Red Blend,Red,California,Wisdom of Wise,87,"Full bodied, ripe tasting and rich in mouthfeel, this blend offers tasty plum, strawberry and spice flavors. It's a fruit-forward, easy sipping wine, with moderate alcohol content.",J.G.,32,California,wise-villa-2018-wisdom-of-wise-red-california,2020-07-01,0.1380,USA
WineShop At Home 2018 SunFish Petite Sirah (California),WineShop At Home,2018,Petite Sirah,Red,California,SunFish,90,"A rather sleek version of the varietal, this concentrated wine offers focused blackberry and blueberry flavors wrapped in fine-grained tannins and accented by maple and wood-smoke nuances. Best through 2025.",J.G.,26,California,wineshop-at-home-2018-sunfish-petite-sirah-california,2020-08-01,0.1450,USA
WineShop At Home 2018 SunFish Pinot Noir (California),WineShop At Home,2018,Pinot Noir,Red,California,SunFish,85,"This a sturdy wine, crisp and a bit tannic on the palate, offering smoky, meaty aromas and tight cherry flavors.",J.G.,28,California,wineshop-at-home-2018-sunfish-pinot-noir-california,2020-08-01,0.1380,USA
Winemakers Selection 2018 Cabernet Sauvignon (California),Winemakers Selection,2018,Cabernet Sauvignon,Red,California,,86,"A light smoky aroma and salt-and-pepper flavors give this wine a good, meaty expression. It is medium bodied, light in tannin and easy to sip.",J.G.,6,California,winemakers-selection-2018-cabernet-sauvignon-california,2020-12-31,0.1350,USA
Winemaker's Folly 2018 Chapter 1 Vino Tinto Red (Sonoma County),Winemaker's Folly,2018,Red Blend,Red,Sonoma County,Chapter 1 Vino Tinto,90,"Jake Bilbro's ode to simpler times growing up a winemaker's son in Sonoma County, this red combines 76% Syrah, 19% Zinfandel, 4% Grenache and 1% Petite Sirah. Meant to be a table wine without fuss, it overdelivers on that premise with bold, approachable flavors of blackberry, blueberry, wild game and a bit of garrigue. Soft and easy to enjoy, it's a great, full-bodied wine.",V.B.,26,California,winemakers-folly-2018-chapter-1-vino-tinto-red-sonoma-county,2020-12-31,0.1460,USA
